    104.,DEAD,GLOBAL,     0.00000,            0.00000,         4055.75607
    105.,DEAD,GLOBAL,     0.00000,            0.00000,        12382.03156
    106.,DEAD,GLOBAL,     0.00000,            0.00000,         3994.61561
    107.,DEAD,GLOBAL,     0.00000,            0.00000,         3962.69613
    108.,DEAD,GLOBAL,     0.00000,            0.00000,        12166.45562
    109.,DEAD,GLOBAL,     0.00000,            0.00000,         3896.27989
    110.,DEAD,GLOBAL,     0.00000,            0.00000,         3861.83355
    111.,DEAD,GLOBAL,     0.00000,            0.00000,        11888.23036
    112.,DEAD,GLOBAL,     0.00000,            0.00000,         3790.59521
    113.,DEAD,GLOBAL,     0.00000,            0.00000,         3753.85730
    114.,DEAD,GLOBAL,     0.00000,            0.00000,        11645.54234
    115.,DEAD,GLOBAL,     0.00000,            0.00000,         3678.28350
    116.,DEAD,GLOBAL,     0.00000,            0.00000,         3639.50499
    117.,DEAD,GLOBAL,     0.00000,            0.00000,        11338.41515
    118.,DEAD,GLOBAL,     0.00000,            0.00000,         3560.11197
    119.,DEAD,GLOBAL,     0.00000,            0.00000,         3519.55774
    120.,DEAD,GLOBAL,     0.00000,            0.00000,        11075.23494
    121.,DEAD,GLOBAL,     0.00000,            0.00000,         3436.88784
    122.,DEAD,GLOBAL,     0.00000,            0.00000,         3394.83493
    123.,DEAD,GLOBAL,     0.00000,            0.00000,        10747.58346
    124.,DEAD,GLOBAL,     0.00000,            0.00000,         3309.45286
    125.,DEAD,GLOBAL,     0.00000,            0.00000,         3266.18853
    126.,DEAD,GLOBAL,     0.00000,            0.00000,        10471.08994
    127.,DEAD,GLOBAL,     0.00000,            0.00000,         3178.67755
    128.,DEAD,GLOBAL,     0.00000,            0.00000,         3134.49734
    129.,DEAD,GLOBAL,     0.00000,            0.00000,        10131.85163
    130.,DEAD,GLOBAL,     0.00000,            0.00000,         3045.45522
    131.,DEAD,GLOBAL,     0.00000,            0.00000,         3000.66093
    132.,DEAD,GLOBAL,     0.00000,            0.00000,         9849.58682
    133.,DEAD,GLOBAL,     0.00000,            0.00000,         2910.69593
    134.,DEAD,GLOBAL,     0.00000,            0.00000,         2865.59354
    135.,DEAD,GLOBAL,     0.00000,            0.00000,         9508.01523
    136.,DEAD,GLOBAL,     0.00000,            0.00000,         2775.32021
    137.,DEAD,GLOBAL,     0.00000,            0.00000,         2730.21782
    138.,DEAD,GLOBAL,     0.00000,            0.00000,         9227.67858
    139.,DEAD,GLOBAL,     0.00000,            0.00000,         2640.25282
    140.,DEAD,GLOBAL,     0.00000,            0.00000,         2595.45853
    141.,DEAD,GLOBAL,     0.00000,            0.00000,         8893.09089
    142.,DEAD,GLOBAL,     0.00000,            0.00000,         2506.41641
    143.,DEAD,GLOBAL,     0.00000,            0.00000,         2462.23620
    144.,DEAD,GLOBAL,     0.00000,            0.00000,         8622.32924
    145.,DEAD,GLOBAL,     0.00000,            0.00000,         2374.72522
