     79.,GLOBAL,Cartesian, -0.00000000,        54.00000000,        -0.49000000,Yes,    -0.00000000,        54.00000000,        -0.49000000
     80.,GLOBAL,Cartesian, -3.31968969,        94.06269662,         0.00000000,Yes,    -3.31968969,        94.06269662,         0.00000000
     81.,GLOBAL,Cartesian, -6.61670253,        93.65172440,         0.00000000,Yes,    -6.61670253,        93.65172440,         0.00000000
     82.,GLOBAL,Cartesian, -4.42233048,        93.95601323,         0.00000000,Yes,    -4.42233048,        93.95601323,         0.00000000
     83.,GLOBAL,Cartesian, -5.52161302,        93.81898780,         0.00000000,Yes,    -5.52161302,        93.81898780,         0.00000000
     84.,GLOBAL,Cartesian, -9.86851658,        92.96989069,         0.00000000,Yes,    -9.86851658,        92.96989069,         0.00000000
     85.,GLOBAL,Cartesian, -7.70676740,        93.45435003,         0.00000000,Yes,    -7.70676740,        93.45435003,         0.00000000
     86.,GLOBAL,Cartesian, -8.79097987,        93.22701458,         0.00000000,Yes,    -8.79097987,        93.22701458,         0.00000000
     87.,GLOBAL,Cartesian,-13.05291866,        92.02185312,         0.00000000,Yes,   -13.05291866,        92.02185312,         0.00000000
     88.,GLOBAL,Cartesian,-10.93855929,        92.68317361,         0.00000000,Yes,   -10.93855929,        92.68317361,         0.00000000
     89.,GLOBAL,Cartesian,-12.00029540,        92.36708108,         0.00000000,Yes,   -12.00029540,        92.36708108,         0.00000000
     90.,GLOBAL,Cartesian,-16.14815607,        90.81408773,         0.00000000,Yes,   -16.14815607,        90.81408773,         0.00000000
     91.,GLOBAL,Cartesian,-14.09562972,        91.64775190,         0.00000000,Yes,   -14.09562972,        91.64775190,         0.00000000
     92.,GLOBAL,Cartesian,-15.12763675,        91.24506150,         0.00000000,Yes,   -15.12763675,        91.24506150,         0.00000000
     93.,GLOBAL,Cartesian,-19.13308520,        89.35484480,         0.00000000,Yes,   -19.13308520,        89.35484480,         0.00000000
     94.,GLOBAL,Cartesian,-17.15641271,        90.35515786,         0.00000000,Yes,   -17.15641271,        90.35515786,         0.00000000
     95.,GLOBAL,Cartesian,-18.15164100,        89.86862039,         0.00000000,Yes,   -18.15164100,        89.86862039,         0.00000000
     96.,GLOBAL,Cartesian,-21.98731596,        87.65409243,         0.00000000,Yes,   -21.98731596,        87.65409243,         0.00000000
     97.,GLOBAL,Cartesian,-20.10000000,        88.81422123,         0.00000000,Yes,   -20.10000000,        88.81422123,         0.00000000
     98.,GLOBAL,Cartesian,-21.05165114,        88.24716024,         0.00000000,Yes,   -21.05165114,        88.24716024,         0.00000000
     99.,GLOBAL,Cartesian,-24.69135105,        85.72344848,         0.00000000,Yes,   -24.69135105,        85.72344848,         0.00000000
    100.,GLOBAL,Cartesian,-22.90628391,        87.03546817,         0.00000000,Yes,   -22.90628391,        87.03546817,         0.00000000
    101.,GLOBAL,Cartesian,-23.80785716,        86.39175725,         0.00000000,Yes,   -23.80785716,        86.39175725,         0.00000000
    102.,GLOBAL,Cartesian,-27.22671918,        83.57610121,         0.00000000,Yes,   -27.22671918,        83.57610121,         0.00000000
    103.,GLOBAL,Cartesian,-25.55609468,        85.03104937,         0.00000000,Yes,   -25.55609468,        85.03104937,         0.00000000
    104.,GLOBAL,Cartesian,-26.40143137,        84.31508571,         0.00000000,Yes,   -26.40143137,        84.31508571,         0.00000000
    105.,GLOBAL,Cartesian,-29.57610121,        81.22671918,         0.00000000,Yes,   -29.57610121,        81.22671918,         0.00000000
    106.,GLOBAL,Cartesian,-28.03133140,        82.81465703,         0.00000000,Yes,   -28.03133140,        82.81465703,         0.00000000
    107.,GLOBAL,Cartesian,-28.81465703,        82.03133140,         0.00000000,Yes,   -28.81465703,        82.03133140,         0.00000000
    108.,GLOBAL,Cartesian,-31.72344848,        78.69135105,         0.00000000,Yes,   -31.72344848,        78.69135105,         0.00000000
    109.,GLOBAL,Cartesian,-30.31508571,        80.40143137,         0.00000000,Yes,   -30.31508571,        80.40143137,         0.00000000
    110.,GLOBAL,Cartesian,-31.03104937,        79.55609468,         0.00000000,Yes,   -31.03104937,        79.55609468,         0.00000000
    111.,GLOBAL,Cartesian,-33.65409243,        75.98731596,         0.00000000,Yes,   -33.65409243,        75.98731596,         0.00000000
    112.,GLOBAL,Cartesian,-32.39175725,        77.80785716,         0.00000000,Yes,   -32.39175725,        77.80785716,         0.00000000
    113.,GLOBAL,Cartesian,-33.03546817,        76.90628391,         0.00000000,Yes,   -33.03546817,        76.90628391,         0.00000000
    114.,GLOBAL,Cartesian,-35.35484480,        73.13308520,         0.00000000,Yes,   -35.35484480,        73.13308520,         0.00000000
    115.,GLOBAL,Cartesian,-34.24716024,        75.05165114,         0.00000000,Yes,   -34.24716024,        75.05165114,         0.00000000
    116.,GLOBAL,Cartesian,-34.81422123,        74.10000000,         0.00000000,Yes,   -34.81422123,        74.10000000,         0.00000000
    117.,GLOBAL,Cartesian,-36.81408773,        70.14815607,         0.00000000,Yes,   -36.81408773,        70.14815607,         0.00000000
    118.,GLOBAL,Cartesian,-35.86862039,        72.15164100,         0.00000000,Yes,   -35.86862039,        72.15164100,         0.00000000
    119.,GLOBAL,Cartesian,-36.35515786,        71.15641271,         0.00000000,Yes,   -36.35515786,        71.15641271,         0.00000000
